Schenectady NY Marshall TX,Schenectady NY,Marshall TX,1579.8
Thunder Bay ON Portsmouth NH,Thunder Bay ON,Portsmouth NH,1333.7
Chicago IL Philadelphia PA,Chicago IL,Philadelphia PA,872.6
Portsmouth VA Lancaster PA,Portsmouth VA,Lancaster PA,221.3
Cincinnati OH Green Bay WI,Cincinnati OH,Green Bay WI,444.5
Biloxi MS Guelph ON 1,Biloxi MS,Guelph ON,1096.6
Philadelphia PA Milwaukee WI,Philadelphia PA,Milwaukee WI,905.9
Atlantic City NJ Louisville KY,Atlantic City NJ,Louisville KY,787
Walla Walla WA Churchill MB,Walla Walla WA,Churchill MB,1892.7
Tacoma WA Pasadena CA,Tacoma WA,Pasadena CA,953
Cheyenne WY Washington DC,Cheyenne WY,Washington DC,1925.9
Hartford CT Montreal QC,Hartford CT,Montreal QC,284.3
Des Moines IA Superior WI,Des Moines IA,Superior WI,368.8
Trenton NJ Spartanburg NC,Trenton NJ,Spartanburg NC,615.8
Gadsden AL Brockton MA,Gadsden AL,Brockton MA,1176.1
Eureka CA Jersey City NJ,Eureka CA,Jersey City NJ,3460.6
Santa Fe NM Champaign IL,Santa Fe NM,Champaign IL,1260.3
Sarasota FL Nome AK,Sarasota FL,Nome AK,6275.8
Buffalo NY Indianapolis IN,Buffalo NY,Indianapolis IN,547.2
Timmins ON Rochester NY,Timmins ON,Rochester NY,455.5
Durham NC Shreveport LA 1,Durham NC,Shreveport LA,1063.8
Trenton NJ Corpus Christi TX,Trenton NJ,Corpus Christi TX,1784.9
Jacksonville FL Los Angeles CA,Jacksonville FL,Los Angeles CA,2541
Berkeley CA Saint Paul MN,Berkeley CA,Saint Paul MN,2074.5
Nome AK Iowa City IA,Nome AK,Iowa City IA,5343
Key West FL Belleville ON,Key West FL,Belleville ON,1391.6
Gary IN New BritainCT,Gary IN,New BritainCT,1006.5
Lawrence MA Berkeley CA,Lawrence MA,Berkeley CA,3547.1
Ft Worth TX Brantford ON,Ft Worth TX,Brantford ON,1375.9
Chattanooga TN Eau Claire WI,Chattanooga TN,Eau Claire WI,798.9
Tacoma WA Port Arthur TX,Tacoma WA,Port Arthur TX,2306.4
Memphis TN Battle Creek MI,Memphis TN,Battle Creek MI,599
Montgomery AL Sacramento CA,Montgomery AL,Sacramento CA,2469.3
Berkeley CA Pueblo CO 1,Berkeley CA,Pueblo CO,1230.7
Syracuse NY Buffalo NY,Syracuse NY,Buffalo NY,189
Pensacola FL Ann Arbor MI,Pensacola FL,Ann Arbor MI,853.5
Utica NY Augusta ME,Utica NY,Augusta ME,385.9
San Jose CA Los Angeles CA,San Jose CA,Los Angeles CA,339.5
Sheboygan WI Rapid City SD,Sheboygan WI,Rapid City SD,1072.3
Columbus OH San Francisco CA,Columbus OH,San Francisco CA,2727.9
Lima OH Ashland KY,Lima OH,Ashland KY,186.4
Dubuque IA Wilmington NC,Dubuque IA,Wilmington NC,1048.5
Atlantic City NJ Enid OK,Atlantic City NJ,Enid OK,1633.5
Atlanta GA Cheyenne WY,Atlanta GA,Cheyenne WY,1501.3
Little Rock AR Pasadena CA 1,Little Rock AR,Pasadena CA,1796.9
Racine WI Racine WI 1,Racine WI,Racine WI,10
Paterson NJ Eureka CA 1,Paterson NJ,Eureka CA,3464.1
Montpelier VT Sioux City IA,Montpelier VT,Sioux City IA,1650.6
Ft Smith AR Albuquerque NM,Ft Smith AR,Albuquerque NM,846.8
Tampa FL Joplin MO,Tampa FL,Joplin MO,1045.1
Peterborough ON Los Angeles CA,Peterborough ON,Los Angeles CA,2843.8
Lancaster PA Meriden CT,Lancaster PA,Meriden CT,263
Charlottetown PE Jersey City NJ,Charlottetown PE,Jersey City NJ,849
Kansas City KS Gallup NM,Kansas City KS,Gallup NM,1006.3
New BritainCT Port Arthur TX,New BritainCT,Port Arthur TX,1672.1
Saint John NB San Antonio TX,Saint John NB,San Antonio TX,2506.1
Victoria BC Grand Junction CO,Victoria BC,Grand Junction CO,1222.7
Biloxi MS Spokane WA,Biloxi MS,Spokane WA,2304.7
Durham NC Portsmouth VA,Durham NC,Portsmouth VA,188.8
Muncie IN Springfield IL,Muncie IN,Springfield IL,295.4
San Francisco CA Muncie IN,San Francisco CA,Muncie IN,2564.2
Charlottetown PE Albany NY,Charlottetown PE,Albany NY,776.7
Houston TX Burlington VT,Houston TX,Burlington VT,1837.4
Tallahassee FL Minneapolis MN,Tallahassee FL,Minneapolis MN,1181
Springfield MO Allentown PA,Springfield MO,Allentown PA,1252.6
Cincinnati OH Charleston SC,Cincinnati OH,Charleston SC,540.8
Columbus OH Sheridan WY,Columbus OH,Sheridan WY,1688.7
Canton OH Medicine Hat AB,Canton OH,Medicine Hat AB,2125.2
Chattanooga TN San Juan PR,Chattanooga TN,San Juan PR,1752.9
Augusta GA Salina KS,Augusta GA,Salina KS,1142.3
Ashland KY Montpelier VT,Ashland KY,Montpelier VT,801.8
Springfield IL Rochester MN,Springfield IL,Rochester MN,350.9
Indianapolis IN Erie PA,Indianapolis IN,Erie PA,450.2
New Haven CT White Plains NY,New Haven CT,White Plains NY,60.7
Raleigh NC Iowa City IA,Raleigh NC,Iowa City IA,979.3
Saint Catherines ON Washington DC,Saint Catherines ON,Washington DC,331.5
Tucson AZ Albuquerque NM,Tucson AZ,Albuquerque NM,355.5
Springfield MO Waco TX,Springfield MO,Waco TX,473.3
Hilo HI Sacramento CA,Hilo HI,Sacramento CA,2708.3
Richmond VA Bismarck ND,Richmond VA,Bismarck ND,1733.7
Meriden CT Columbus OH,Meriden CT,Columbus OH,712.6
Medicine Hat AB Tulsa OK,Medicine Hat AB,Tulsa OK,1397.6
Boise ID Flint MI 1,Boise ID,Flint MI,2257
Moose Jaw SK Spartanburg NC,Moose Jaw SK,Spartanburg NC,1947.9
Tallahassee FL Muncie IN,Tallahassee FL,Muncie IN,678.4
Pierre SD Cheyenne WY,Pierre SD,Cheyenne WY,380.9
Great Falls MT Chicago IL,Great Falls MT,Chicago IL,1680.1
Peterborough ON Lincoln NE 1,Peterborough ON,Lincoln NE,1296.7
Tulsa OK Spokane WA,Tulsa OK,Spokane WA,1680.8
Hartford CT Washington DC,Hartford CT,Washington DC,360.1
Wilmington NC Ogden UT,Wilmington NC,Ogden UT,2400.4
Lafayette IN Los Angeles CA,Lafayette IN,Los Angeles CA,2211.5
Albuquerque NM Saint Petersburg FL,Albuquerque NM,Saint Petersburg FL,1731.7
San Juan PR Waco TX,San Juan PR,Waco TX,2327.4
Honolulu HI Salina KS,Honolulu HI,Salina KS,4335.5
Marshall TX Worcester MA,Marshall TX,Worcester MA,1697.6
Springfield MA Eureka CA,Springfield MA,Eureka CA,3564.6
Enid OK Eureka CA,Enid OK,Eureka CA,1841.5
Fresno CA Eureka CA,Fresno CA,Eureka CA,413
Salem OR Newark NJ,Salem OR,Newark NJ,3388.6
Charlotte NC Enid OK,Charlotte NC,Enid OK,1179.8
Medicine Hat AB San Bernardino CA,Medicine Hat AB,San Bernardino CA,1189.3
Ft Worth TX Provo UT,Ft Worth TX,Provo UT,1118.3
Sheridan WY Champaign IL,Sheridan WY,Champaign IL,1332.8
Colorado Springs CO Syndey NS,Colorado Springs CO,Syndey NS,3134.8
Honolulu HI Birmingham AL,Honolulu HI,Birmingham AL,4981.6
Dawson YT Charleston WV,Dawson YT,Charleston WV,4351.3
Paducah KY Erie PA,Paducah KY,Erie PA,683.9
Chicago IL Juneau AK,Chicago IL,Juneau AK,3425.7
Atlanta GA Richmond VA,Atlanta GA,Richmond VA,546.1
Newark NJ Schenectady NY,Newark NJ,Schenectady NY,144.5
Sioux Falls SD Elizabeth NJ,Sioux Falls SD,Elizabeth NJ,1566.6
Prince Rupert BC Wheeling WV,Prince Rupert BC,Wheeling WV,3573.5
Portsmouth VA Richmond VA,Portsmouth VA,Richmond VA,94.4
Shreveport LA Atlantic City NJ,Shreveport LA,Atlantic City NJ,1416.5
Newark NJ Asheville NC,Newark NJ,Asheville NC,679.2
Sheboygan WI Paducah KY,Sheboygan WI,Paducah KY,464.7
Berkeley CA Joplin MO,Berkeley CA,Joplin MO,1918.8
Pittsfield MA Mobile AL,Pittsfield MA,Mobile AL,1305.8
Bakersfield CA Santa Barbara CA,Bakersfield CA,Santa Barbara CA,80.8
Springfield IL Saint Joseph MO,Springfield IL,Saint Joseph MO,359.5
Lexington KY Lima OH,Lexington KY,Lima OH,192
Columbus OH Brattleboro VT,Columbus OH,Brattleboro VT,748.5
Kalamazoo MI Sault Ste Marie ON,Kalamazoo MI,Sault Ste Marie ON,299.2
Waco TX Knoxville TN,Waco TX,Knoxville TN,963.3
Kalamazoo MI Erie PA 1,Kalamazoo MI,Erie PA,390.3
Waco TX Huntsville AL,Waco TX,Huntsville AL,762.1
Wilmington DE Burlington ONT,Wilmington DE,Burlington ONT,392
Pensacola FL Syracuse NY,Pensacola FL,Syracuse NY,1160.2
Montreal QC New York NY,Montreal QC,New York NY,343.5
Houston TX Wilmington NC,Houston TX,Wilmington NC,1242.4
Pittsburgh PA Johnstown PA,Pittsburgh PA,Johnstown PA,254.5
Nashville TN Kingston ON,Nashville TN,Kingston ON,897.5
Toronto ON Allentown PA,Toronto ON,Allentown PA,341.1
Philadelphia PA Terre Haute IN,Philadelphia PA,Terre Haute IN,847.1
Churchill MB Syndey NS,Churchill MB,Syndey NS,2505.4
Buffalo NY Albuquerque NM,Buffalo NY,Albuquerque NM,1993.2
Montpelier VT Pierre SD,Montpelier VT,Pierre SD,1919.1
Moose Jaw SK Flint MI,Moose Jaw SK,Flint MI,1593.5
Gary IN Iowa City IA,Gary IN,Iowa City IA,289.1
Waterloo IA Urbana IL,Waterloo IA,Urbana IL,329.8
Johnstown PA Pittsburgh PA,Johnstown PA,Pittsburgh PA,254.5
Saint Cloud MN Gallup NM,Saint Cloud MN,Gallup NM,1222.9
Charlottetown PE Kansas City KS,Charlottetown PE,Kansas City KS,2232.7
Pasadena CA Lansing MI,Pasadena CA,Lansing MI,2395.4
Duluth MN Orlando FL,Duluth MN,Orlando FL,1462.4
Lawrence MA Lincoln NE,Lawrence MA,Lincoln NE,1767.1
Ft Wayne IN Pensacola FL,Ft Wayne IN,Pensacola FL,753.9
Charlotte NC Sherbrooke QC,Charlotte NC,Sherbrooke QC,947.5
Urbana IL Durham NC 1,Urbana IL,Durham NC,713.3
Sheridan WY New Orleans LA,Sheridan WY,New Orleans LA,1553.1
Laredo TX Cleveland OH,Laredo TX,Cleveland OH,1565.1
Salina KS Champaign IL,Salina KS,Champaign IL,653.2
Greensboro NC Portsmouth NH,Greensboro NC,Portsmouth NH,789.4
Elizabeth NJ Boston MA,Elizabeth NJ,Boston MA,247.2
Tucson AZ Dodge City KS,Tucson AZ,Dodge City KS,845.1
South Bend IN Ottawa ON,South Bend IN,Ottawa ON,750
Salem OR Springfield MO,Salem OR,Springfield MO,2122.9
Wilmington DE Iowa City IA,Wilmington DE,Iowa City IA,1112.3
Kalamazoo MI Bridgeport CT,Kalamazoo MI,Bridgeport CT,859.1
Halifax NS Battle Creek MI,Halifax NS,Battle Creek MI,1507.8
Paducah KY Bay City MI,Paducah KY,Bay City MI,555.3
Great Falls MT Salem OR,Great Falls MT,Salem OR,829.8
Wichita KS Pueblo CO,Wichita KS,Pueblo CO,503.9
Erie PA Cambridge MA,Erie PA,Cambridge MA,620.7
Cheyenne WY Prince Rupert BC,Cheyenne WY,Prince Rupert BC,1990
Peoria IL Phoenix AZ,Peoria IL,Phoenix AZ,1632.2
Albuquerque NM Eau Claire WI,Albuquerque NM,Eau Claire WI,1244.1
Guelph ON Salina KS,Guelph ON,Salina KS,1241.8
Macon GA Honolulu HI,Macon GA,Honolulu HI,5190.2
San Antonio TX Topeka KS,San Antonio TX,Topeka KS,692.9
Lexington KY Natchez MS,Lexington KY,Natchez MS,652.9
Pueblo CO Chattanooga TN,Pueblo CO,Chattanooga TN,1351.8
Provo UT Stockton CA 1,Provo UT,Stockton CA,693.8
Toronto ON Waco TX,Toronto ON,Waco TX,1483.5
Austin TX Texarkana TX,Austin TX,Texarkana TX,335.9
Flint MI Pittsfield MA,Flint MI,Pittsfield MA,722.5
Pierre SD Cedar Rapids IA,Pierre SD,Cedar Rapids IA,623.3
San Bernardino CA Moncton NB 1,San Bernardino CA,Moncton NB,3738.3
San Diego CA Cedar Rapids IA,San Diego CA,Cedar Rapids IA,1876.1
Charlotte NC Lowell MA,Charlotte NC,Lowell MA,833.8
Trois-Rivieres QC Portsmouth NH,Trois-Rivieres QC,Portsmouth NH,262.5
Terre Haute IN Eugene OR,Terre Haute IN,Eugene OR,2485
Steubenville OH Burlington VT,Steubenville OH,Burlington VT,586.1
Huntsville AL Guelph ON,Huntsville AL,Guelph ON,749.7
Iowa City IA Charlotte NC,Iowa City IA,Charlotte NC,861.9
Trois-Rivieres QC Austin TX,Trois-Rivieres QC,Austin TX,2057.8
Syndey NS Saint Joseph MO,Syndey NS,Saint Joseph MO,2444.7
Chicago IL Pierre SD,Chicago IL,Pierre SD,894.6
Springfield MA Birmingham AL,Springfield MA,Birmingham AL,1147.1
Binghamtom NY Dodge City KS,Binghamtom NY,Dodge City KS,1691.9
Boston MA Montpelier VT,Boston MA,Montpelier VT,168
Allentown PA Calgary AB,Allentown PA,Calgary AB,2759.4
Kitchener ON Montgomery AL,Kitchener ON,Montgomery AL,868.6
Hartford CT Knoxville TN,Hartford CT,Knoxville TN,873.7
Tulsa OK Calgary AB,Tulsa OK,Calgary AB,1618.7
Muncie IN Paducah KY 1,Muncie IN,Paducah KY,319
Santa Cruz CA Sault Ste Marie ON,Santa Cruz CA,Sault Ste Marie ON,2674.5
Sudbury ON Dallas TX,Sudbury ON,Dallas TX,1461.9
Steubenville OH Worcester MA,Steubenville OH,Worcester MA,624.1
Columbia MO New Orleans LA,Columbia MO,New Orleans LA,641
Gary IN Atlantic City NJ 1,Gary IN,Atlantic City NJ,916.1
Oklahoma City OK Saint Louis MO,Oklahoma City OK,Saint Louis MO,550.8
Lawrence MA Brandon MB,Lawrence MA,Brandon MB,2050.4
Pensacola FL Green Bay WI,Pensacola FL,Green Bay WI,975.7
Albuquerque NM Reading PA,Albuquerque NM,Reading PA,2153.6
Ogden UT Spartanburg NC,Ogden UT,Spartanburg NC,2120.5
Corpus Christi TX Dallas TX,Corpus Christi TX,Dallas TX,346.8
Dubuque IA Champaign IL,Dubuque IA,Champaign IL,234.8
San Antonio TX Canton OH,San Antonio TX,Canton OH,1419.9
Jackson MS Miami FL,Jackson MS,Miami FL,824.5
Provo UT Rapid City SD,Provo UT,Rapid City SD,640.1
Eau Claire WI Meriden CT,Eau Claire WI,Meriden CT,1311.1
Buffalo NY Eau Claire WI,Buffalo NY,Eau Claire WI,882.1
Stamford CT Montreal QC,Stamford CT,Montreal QC,321.2
Steubenville OH Green Bay WI,Steubenville OH,Green Bay WI,585.3
Gadsden AL Lubbock TX,Gadsden AL,Lubbock TX,1095.4
Chattanooga TN Trenton NJ,Chattanooga TN,Trenton NJ,812.8
Gadsden AL Niagara Falls ON,Gadsden AL,Niagara Falls ON,790.9
Anchorage AK Jackson MI,Anchorage AK,Jackson MI,4711.8
Iowa City IA Augusta GA,Iowa City IA,Augusta GA,869.6
Pueblo CO Little Rock AR,Pueblo CO,Little Rock AR,885
Duluth MN Alert NT 1,Duluth MN,Alert NT,3226.1
Victoria BC Sheboygan WI,Victoria BC,Sheboygan WI,2490.6
Cleveland OH San Antonio TX,Cleveland OH,San Antonio TX,1429.4
Indianapolis IN Saint John NB 1,Indianapolis IN,Saint John NB,1461.9
Kansas City KS Honolulu HI,Kansas City KS,Honolulu HI,4538.9
Manchester NH Vancouver BC,Manchester NH,Vancouver BC,3599.7
Moncton NB Lima OH,Moncton NB,Lima OH,1392.4
San Antonio TX Churchill MB,San Antonio TX,Churchill MB,2048.5
Paducah KY San Juan PR,Paducah KY,San Juan PR,2017.4
Cheyenne WY Syndey NS,Cheyenne WY,Syndey NS,3112.9
New Orleans LA Colorado Springs CO 1,New Orleans LA,Colorado Springs CO,1199.3
Paducah KY Medicine Hat AB,Paducah KY,Medicine Hat AB,1770.6
Bloomington IL Kalamazoo MI 1,Bloomington IL,Kalamazoo MI,276.4
Colorado Springs CO Saint John's NF,Colorado Springs CO,Saint John's NF,3648.6
Natchez MS Charlotte NC,Natchez MS,Charlotte NC,772.4
Wichita KS Provo UT,Wichita KS,Provo UT,1005
Juneau AK Marshall TX,Juneau AK,Marshall TX,3290.3
Juneau AK Lubbock TX,Juneau AK,Lubbock TX,2825.1
Peoria IL Johnstown PA,Peoria IL,Johnstown PA,917.5
Butte MT Terre Haute IN,Butte MT,Terre Haute IN,1793.5
Tulsa OK Tallahassee FL 1,Tulsa OK,Tallahassee FL,910.5
Concord NH Eureka CA,Concord NH,Eureka CA,3639.9
Greenville SC Joplin MO,Greenville SC,Joplin MO,851.4
Trenton NJ Lancaster PA,Trenton NJ,Lancaster PA,108.7
Akron OH Birmingham AL,Akron OH,Birmingham AL,637.3
Elizabeth NJ Phoenix AZ,Elizabeth NJ,Phoenix AZ,2663.2
Sudbury ON Peterborough ON,Sudbury ON,Peterborough ON,236
Honolulu HI Vancouver BC,Honolulu HI,Vancouver BC,3074.7
Bay City MI Lima OH,Bay City MI,Lima OH,197.6
Pasadena CA Canton OH,Pasadena CA,Canton OH,2581.5
Huntsville AL Bangor ME,Huntsville AL,Bangor ME,1413.6
Detroit MI Ft Smith AR,Detroit MI,Ft Smith AR,919.6
Ft Wayne IN Terre Haute IN,Ft Wayne IN,Terre Haute IN,195.3
Edmonton AB Montreal QC,Edmonton AB,Montreal QC,2789.2
Detroit MI Youngstown OH,Detroit MI,Youngstown OH,186.2
Hamilton OH Akron OH,Hamilton OH,Akron OH,240.2
Kingston ON Newark NJ,Kingston ON,Newark NJ,293.6
Peoria IL Lansing MI 1,Peoria IL,Lansing MI,385.2
Phoenix AZ Key West FL,Phoenix AZ,Key West FL,2181.3
White Plains NY Terre Haute IN,White Plains NY,Terre Haute IN,949.4
Belleville ON Jacksonville FL,Belleville ON,Jacksonville FL,1003.7
Lexington KY Jacksonville FL,Lexington KY,Jacksonville FL,563.8
New Orleans LA Champaign IL,New Orleans LA,Champaign IL,713.5
Portsmouth VA Prince Rupert BC,Portsmouth VA,Prince Rupert BC,3930.8
Reading PA Tucson AZ 2,Reading PA,Tucson AZ,2502.4
Sarasota FL Cheyenne WY,Sarasota FL,Cheyenne WY,1811.5
Washington DC Macon GA,Washington DC,Macon GA,618.6
Boise ID Yakima WA 1,Boise ID,Yakima WA,371.9
Stockton CA Augusta GA,Stockton CA,Augusta GA,2734.1
Pittsburgh PA Baltimore MD,Pittsburgh PA,Baltimore MD,246.9
Tulsa OK Seattle WA,Tulsa OK,Seattle WA,1984.5
Urbana IL Ft Wayne IN,Urbana IL,Ft Wayne IN,224.1
Dubuque IA Winston-Salem NC,Dubuque IA,Winston-Salem NC,845
Honolulu HI Timmins ON,Honolulu HI,Timmins ON,5610.2
Mobile AL Paterson NJ,Mobile AL,Paterson NJ,1190.6
Wheeling WV Memphis TN,Wheeling WV,Memphis TN,728.5
Pocatello ID Springfield MO,Pocatello ID,Springfield MO,1379.5
New Haven CT Billings MT,New Haven CT,Billings MT,2477.2
Waco TX New Orleans LA,Waco TX,New Orleans LA,500.9
Medicine Hat AB Eugene OR,Medicine Hat AB,Eugene OR,948.6
Los Angeles CA Saint John's NF 1,Los Angeles CA,Saint John's NF,4631.2
Cheyenne WY Saint Catherines ON,Cheyenne WY,Saint Catherines ON,1777.8
Raleigh NC Worcester MA,Raleigh NC,Worcester MA,651.3
Oklahoma City OK Moncton NB,Oklahoma City OK,Moncton NB,2384.9
Sheboygan WI Dodge City KS,Sheboygan WI,Dodge City KS,945.7
Johnstown PA Hilo HI,Johnstown PA,Hilo HI,5676.4
Indianapolis IN Wilkes-Barre PA,Indianapolis IN,Wilkes-Barre PA,717.4
Lethbridge AB Edmonton AB 1,Lethbridge AB,Edmonton AB,286.9
Seattle WA Buffalo NY,Seattle WA,Buffalo NY,3020
New Orleans LA Evansville IN,New Orleans LA,Evansville IN,580.9
Thunder Bay ON Lihue HI,Thunder Bay ON,Lihue HI,5172.1
Baltimore MD Wilmington NC,Baltimore MD,Wilmington NC,361.9
Jackson MS Madison WI,Jackson MS,Madison WI,746.4
Wilmington DE Juneau AK,Wilmington DE,Juneau AK,4265.1
Toronto ON Natchez MS,Toronto ON,Natchez MS,1176.2
Winston-Salem NC Washington DC,Winston-Salem NC,Washington DC,294
Lima OH Berkeley CA,Lima OH,Berkeley CA,2644.6
Guelph ON Saint Paul MN,Guelph ON,Saint Paul MN,891.5
Moose Jaw SK Santa Fe NM,Moose Jaw SK,Santa Fe NM,1012.1
Bloomington IL Pittsfield MA,Bloomington IL,Pittsfield MA,1096.5
Guelph ON Wichita KS,Guelph ON,Wichita KS,1247
Carson City NV Fargo ND,Carson City NV,Fargo ND,1674.7
New York NY Pittsburgh PA,New York NY,Pittsburgh PA,414.3
Stockton CA Biloxi MS,Stockton CA,Biloxi MS,2299.2
Philadelphia PA Youngstown OH,Philadelphia PA,Youngstown OH,387.2
Sarasota FL Eureka CA,Sarasota FL,Eureka CA,3023.3
Birmingham AL Duluth MN,Birmingham AL,Duluth MN,987
Great Falls MT Paterson NJ,Great Falls MT,Paterson NJ,2605.4
Gadsden AL Burlington VT,Gadsden AL,Burlington VT,1141.9
Charlottetown PE Brockton MA,Charlottetown PE,Brockton MA,618.3
Meriden CT Walla Walla WA,Meriden CT,Walla Walla WA,3161.7
Kitchener ON Hilo HI,Kitchener ON,Hilo HI,5466.6
Gadsden AL Kansas City MO,Gadsden AL,Kansas City MO,688.7
Alert NT Provo UT,Alert NT,Provo UT,4491.8
Enid OK Burlington VT,Enid OK,Burlington VT,1793.4
Peterborough ON Birmingham AL,Peterborough ON,Birmingham AL,942.1
Dawson YT Baton Rouge LA,Dawson YT,Baton Rouge LA,4046.6
Sioux Falls SD Saint Cloud MN,Sioux Falls SD,Saint Cloud MN,223.7
Lubbock TX Greenville SC,Lubbock TX,Greenville SC,1347.5
Seattle WA New Haven CT,Seattle WA,New Haven CT,3441.1
Kalamazoo MI Saint Cloud MN,Kalamazoo MI,Saint Cloud MN,634.1
Portland OR Elizabeth NJ,Portland OR,Elizabeth NJ,3365.4
Kitchener ON Boston MA,Kitchener ON,Boston MA,648.7
South Bend IN Texarkana TX 1,South Bend IN,Texarkana TX,794.8
Omaha NE Bloomington IL,Omaha NE,Bloomington IL,482.8
Medicine Hat AB Savannah GA,Medicine Hat AB,Savannah GA,2392.6
Harrisburg PA Charlottetown PE,Harrisburg PA,Charlottetown PE,1037.9
Pittsburgh PA Pittsfield MA,Pittsburgh PA,Pittsfield MA,486.6
London ON Eugene OR,London ON,Eugene OR,2893.3
Regina SK Birmingham AL,Regina SK,Birmingham AL,1699.7
Kansas City MO Syndey NS,Kansas City MO,Syndey NS,2435.3
Houston TX Macon GA 1,Houston TX,Macon GA,848
Gary IN Augusta ME,Gary IN,Augusta ME,1228.2
Greenville SC Halifax NS,Greenville SC,Halifax NS,1477.5
Cheyenne WY Topeka KS,Cheyenne WY,Topeka KS,648
Augusta GA Kitchener ON,Augusta GA,Kitchener ON,698.8
Augusta GA Superior WI,Augusta GA,Superior WI,1152.4
Grand Junction CO Gulfport MS,Grand Junction CO,Gulfport MS,1472.6
Walla Walla WA Fredericton NB,Walla Walla WA,Fredericton NB,3579.9
Hamilton ON Hamilton OH,Hamilton ON,Hamilton OH,412.7
Springfield MO Waco TX 1,Springfield MO,Waco TX,483.3
Timmins ON Elizabeth NJ,Timmins ON,Elizabeth NJ,737.2
Kingston ON Winston-Salem NC,Kingston ON,Winston-Salem NC,615.4
Urbana IL Grand Junction CO,Urbana IL,Grand Junction CO,1407.4
Winnipeg MB Lawrence MA,Winnipeg MB,Lawrence MA,1869.5
Bangor ME Boston MA 1,Bangor ME,Boston MA,241
Brockton MA Wilkes-Barre PA,Brockton MA,Wilkes-Barre PA,340.9
Bangor ME Kingston ON,Bangor ME,Kingston ON,541.7
Fresno CA Eau Claire WI,Fresno CA,Eau Claire WI,2031.4
South Bend IN Augusta GA,South Bend IN,Augusta GA,639.7
New Haven CT Las Vegas NV,New Haven CT,Las Vegas NV,2937.9
Pasadena CA Brattleboro VT,Pasadena CA,Brattleboro VT,3206.6
Dubuque IA Winston-Salem NC 1,Dubuque IA,Winston-Salem NC,855
Gadsden AL Flagstaff AZ,Gadsden AL,Flagstaff AZ,1773.8
Erie PA Elizabeth NJ,Erie PA,Elizabeth NJ,418.3
Dodge City KS Salem OR,Dodge City KS,Salem OR,1666.2
Wheeling WV Sioux Falls SD,Wheeling WV,Sioux Falls SD,1130
Troy NY Jacksonville FL,Troy NY,Jacksonville FL,1018
Sheboygan WI Racine WI,Sheboygan WI,Racine WI,71
Wichita KS Galveston TX,Wichita KS,Galveston TX,605.8
Jackson MI Belleville ON,Jackson MI,Belleville ON,508.1
Victoria BC Sheboygan WI 1,Victoria BC,Sheboygan WI,2500.6
Marshall TX Kingston ON,Marshall TX,Kingston ON,1469.3
Montgomery AL Saint Louis MO,Montgomery AL,Saint Louis MO,509.6
Dayton OH Portsmouth VA,Dayton OH,Portsmouth VA,581.6
Seattle WA Columbia MO,Seattle WA,Columbia MO,2157.2
Charlottetown PE Brandon MB,Charlottetown PE,Brandon MB,2557
Halifax NS Sudbury ON,Halifax NS,Sudbury ON,1200.7
Cincinnati OH San Juan PR,Cincinnati OH,San Juan PR,1911.1
Pittsfield MA Santa Fe NM,Pittsfield MA,Santa Fe NM,2306.7
Youngstown OH Memphis TN 1,Youngstown OH,Memphis TN,778.6
Minneapolis MN Bakersfield CA 1,Minneapolis MN,Bakersfield CA,1909.3
Grand Junction CO Jackson MI,Grand Junction CO,Jackson MI,1683
Rapid City SD Quebec City QC,Rapid City SD,Quebec City QC,2223.9
Boise ID Colorado Springs CO,Boise ID,Colorado Springs CO,853
San Antonio TX Santa Cruz CA,San Antonio TX,Santa Cruz CA,1707.9
Portsmouth VA Peterborough ON,Portsmouth VA,Peterborough ON,530.5
Carson City NV Orlando FL,Carson City NV,Orlando FL,2752.1
Amarillo TX Regina SK,Amarillo TX,Regina SK,1069.1
New Haven CT Orlando FL,New Haven CT,Orlando FL,1058.1
Bellingham WA Canton OH,Bellingham WA,Canton OH,2893.2
Sheridan WY Youngstown OH,Sheridan WY,Youngstown OH,1835.5
Atlanta GA Battle Creek MI,Atlanta GA,Battle Creek MI,594.8
Phoenix AZ Iowa City IA,Phoenix AZ,Iowa City IA,1528.7
Pasadena CA Dubuque IA,Pasadena CA,Dubuque IA,1984.5
Bellingham WA Texarkana TX,Bellingham WA,Texarkana TX,2232.5
Victoria BC Portland ME,Victoria BC,Portland ME,3689.9
Allentown PA Columbia SC,Allentown PA,Columbia SC,596
Bismarck ND Oklahoma City OK,Bismarck ND,Oklahoma City OK,815.5
Lima OH Wheeling WV,Lima OH,Wheeling WV,238.5
Buffalo NY Kenosha WI,Buffalo NY,Kenosha WI,618.2
Little Rock AR Jersey City NJ,Little Rock AR,Jersey City NJ,1324.5
Sudbury ON Green Bay WI,Sudbury ON,Green Bay WI,519.7
White Plains NY Tucson AZ 1,White Plains NY,Tucson AZ,2649
Jackson MI Hamilton ON,Jackson MI,Hamilton ON,315.4
Augusta GA Elizabeth NJ,Augusta GA,Elizabeth NJ,731.3
Bismarck ND Bridgeport CT,Bismarck ND,Bridgeport CT,1945
Saginaw MI Eureka CA,Saginaw MI,Eureka CA,2784.3
Huntsville AL Troy NY,Huntsville AL,Troy NY,1048.4
Providence RI Colorado Springs CO,Providence RI,Colorado Springs CO,2317.5
Gallup NM Huntsville AL,Gallup NM,Huntsville AL,1531.9
